"","time","summary","icon","precipIntensity","precipProbability","temperature","apparentTemperature","dewPoint","humidity","pressure","windSpeed","windBearing","cloudCover","uvIndex","visibility","windGust","ozone","precipType"
"410",2017-01-18 01:00:00,"Foggy","fog",0,0,19.01,19.01,10.49,0.58,NA,0.5,0,0,0,2.502,NA,NA,NA
"411",2017-01-18 02:00:00,"Foggy","fog",0,0,19.06,19.06,10.99,0.59,NA,1.13,0,0,0,2.502,NA,NA,NA
"412",2017-01-18 03:00:00,"Foggy","fog",0,0,18.49,18.49,11.56,0.64,NA,0.5,0,0.19,0,2.502,NA,NA,NA
"413",2017-01-18 04:00:00,"Foggy","fog",0,0,18.01,18.01,11.56,0.66,NA,0,180,0.19,0,2.502,NA,NA,NA
"414",2017-01-18 05:00:00,"Foggy","fog",0,0,17.63,17.63,10.93,0.65,1016,0,NA,0.09,0,2.533,NA,NA,NA
"415",2017-01-18 06:00:00,"Foggy","fog",0,0,15.88,15.88,10.99,0.73,1016,0,NA,0,0,2.252,NA,NA,NA
"416",2017-01-18 07:00:00,"Foggy","fog",0,0,15.13,15.13,10.87,0.76,NA,0,NA,0,0,1.971,NA,NA,NA
"417",2017-01-18 08:00:00,"Foggy","fog",0,0,17.95,17.95,12,0.68,1019.2,0,251,0,0,2.003,NA,NA,NA
"418",2017-01-18 09:00:00,"Foggy","fog",0,0,21.07,21.07,13.19,0.61,1019.2,0.47,62,0,2,2.003,NA,NA,NA
"419",2017-01-18 10:00:00,"Foggy","fog",0,0,23.51,23.51,12.44,0.5,NA,1.35,100,0,3,2.003,NA,NA,NA
"420",2017-01-18 11:00:00,"Foggy","fog",0,0,26.06,26.06,12.44,0.43,1017.8,1.22,117,0,5,1.971,NA,NA,NA
"421",2017-01-18 12:00:00,"Foggy","fog",0,0,28.07,28.07,13.07,0.4,1017.8,1.55,189,0,6,2.19,NA,NA,NA
"422",2017-01-18 13:00:00,"Foggy","fog",0,0,29.64,29.64,13.19,0.36,NA,1.96,242,0,6,3.001,NA,NA,NA
"423",2017-01-18 14:00:00,"Clear","clear-day",0,0,30.07,30.07,11.44,0.32,1013.8,0.71,21,0,5,3.814,NA,NA,NA
"424",2017-01-18 15:00:00,"Clear","clear-day",0,0,30.07,30.07,10.31,0.29,1013.8,0,235,0,4,4.035,NA,NA,NA
"425",2017-01-18 16:00:00,"Clear","clear-day",0,0,29.57,29.57,10.99,0.32,NA,0.68,83,0.19,1,4.066,NA,NA,NA
"426",2017-01-18 17:00:00,"Clear","clear-day",0,0,28.64,28.64,11.5,0.35,NA,2.21,109,0.19,0,3.5,NA,NA,NA
"427",2017-01-18 18:00:00,"Foggy","fog",0,0,26.57,26.57,12.06,0.41,NA,2.12,122,0.2,0,2.934,NA,NA,NA
"428",2017-01-18 19:00:00,"Foggy","fog",0,0,23.81,23.81,12,0.48,NA,1.43,113,0.09,0,2.997,NA,NA,NA
"429",2017-01-18 20:00:00,"Foggy","fog",0,0,23,23,12,0.5,NA,1.53,120,0,0,2.997,NA,NA,NA
"430",2017-01-18 21:00:00,"Foggy","fog",0,0,22.01,22.01,12,0.53,NA,1.31,127,0,0,2.997,NA,NA,NA
"431",2017-01-18 22:00:00,"Foggy","fog",0,0,21.01,21.01,12,0.56,NA,0.47,118,0,0,2.997,NA,NA,NA
"432",2017-01-18 23:00:00,"Foggy","fog",0,0,20.01,20.01,12,0.6,NA,0,300,0,0,3.059,NA,NA,NA
"433",2017-01-19 00:00:00,"Foggy","fog",0,0,18.95,18.95,12.06,0.64,NA,0,NA,0,0,2.5,NA,NA,NA
"434",2017-01-19 01:00:00,"Foggy","fog",0,0,18.57,18.57,11.5,0.63,NA,0,NA,0,0,1.909,NA,NA,NA
"435",2017-01-19 02:00:00,"Foggy","fog",0,0,17.57,17.57,10.99,0.65,1018.4,0,70,0,0,2.252,NA,NA,NA
"436",2017-01-19 03:00:00,"Foggy","fog",0,0,15.82,15.82,10.37,0.7,1018.4,0.78,249,0,0,2.533,NA,NA,NA
"437",2017-01-19 04:00:00,"Foggy","fog",0,0,15.82,15.82,10.93,0.73,NA,1.41,283,0,0,2.502,NA,NA,NA
"438",2017-01-19 05:00:00,"Foggy","fog",0,0,17.82,17.82,12.18,0.7,1017.6,0.47,52,0,0,2.533,NA,NA,NA
"439",2017-01-19 06:00:00,"Foggy","fog",0,0,16.51,16.51,11.37,0.72,1017.6,0,230,0,0,2.252,NA,NA,NA
"440",2017-01-19 07:00:00,"Foggy","fog",0,0,15.19,15.19,11.87,0.81,NA,0,200,0,0,1.971,NA,NA,NA
"441",2017-01-19 08:00:00,"Foggy","fog",0,0,16.82,16.82,13.69,0.82,1020.1,0.5,16,0,0,2.003,NA,NA,NA
"442",2017-01-19 09:00:00,"Foggy","fog",0,0,19.89,19.89,13.56,0.67,1020.1,1.07,32,0,2,2.003,NA,NA,NA
"443",2017-01-19 10:00:00,"Foggy","fog",0,0,24.2,24.2,13,0.5,NA,0.97,66,0,3,2.003,NA,NA,NA
"444",2017-01-19 11:00:00,"Foggy","fog",0,0,26.63,26.63,12.5,0.41,1019.1,1.18,78,0,5,1.94,NA,NA,NA
"445",2017-01-19 12:00:00,"Foggy","fog",0,0,28.01,28.01,12,0.37,1019.1,2.11,91,0,6,2.469,NA,NA,NA
"446",2017-01-19 13:00:00,"Clear","clear-day",0,0,29.7,29.7,11.5,0.33,NA,2.35,116,0,6,3.311,NA,NA,NA
"447",2017-01-19 14:00:00,"Clear","clear-day",0,0,29.57,29.57,10.93,0.32,1015.3,2.63,118,0,5,3.532,NA,NA,NA
"448",2017-01-19 15:00:00,"Clear","clear-day",0,0,28.95,28.95,10.99,0.33,1015.3,2.73,117,0,3,3.532,NA,NA,NA
"449",2017-01-19 16:00:00,"Clear","clear-day",0,0,29.14,29.14,11.06,0.33,NA,1.49,133,0,1,3.249,NA,NA,NA
"450",2017-01-19 17:00:00,"Foggy","fog",0,0,28.19,28.19,10.49,0.33,1015.3,1,131,0,0,2.966,NA,NA,NA
"451",2017-01-19 18:00:00,"Foggy","fog",0,0,25.37,25.37,9.93,0.38,1015.3,0.5,131,0,0,2.997,NA,NA,NA
"452",2017-01-19 19:00:00,"Foggy","fog",0,0,24,24,9.93,0.41,NA,0,311,0,0,2.997,NA,NA,NA
